"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/08/2022","AQS","471050109","4","5.7","ug/m3 LC","32","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/09/2022","AQS","471050109","4","5.4","ug/m3 LC","30","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/10/2022","AQS","471050109","4","1","ug/m3 LC","6","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/11/2022","AQS","471050109","4","4.2","ug/m3 LC","23","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/12/2022","AQS","471050109","4","7","ug/m3 LC","39","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/13/2022","AQS","471050109","4","6.6","ug/m3 LC","37","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/14/2022","AQS","471050109","4","7.9","ug/m3 LC","44","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/15/2022","AQS","471050109","4","12.7","ug/m3 LC","58","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/16/2022","AQS","471050109","4","6","ug/m3 LC","33","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/17/2022","AQS","471050109","4","6.5","ug/m3 LC","36","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/18/2022","AQS","471050109","4","6.1","ug/m3 LC","34","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/19/2022","AQS","471050109","4","11.8","ug/m3 LC","56","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/20/2022","AQS","471050109","4","5.5","ug/m3 LC","31","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/21/2022","AQS","471050109","4","3.4","ug/m3 LC","19","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/22/2022","AQS","471050109","4","4.8","ug/m3 LC","27","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/23/2022","AQS","471050109","4","6.5","ug/m3 LC","36","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/24/2022","AQS","471050109","4","6.5","ug/m3 LC","36","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/25/2022","AQS","471050109","4","8.8","ug/m3 LC","49","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/26/2022","AQS","471050109","4","6.6","ug/m3 LC","37","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/27/2022","AQS","471050109","4","7.8","ug/m3 LC","43","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/28/2022","AQS","471050109","4","9","ug/m3 LC","50","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/29/2022","AQS","471050109","4","3.6","ug/m3 LC","20","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/30/2022","AQS","471050109","4","5.7","ug/m3 LC","32","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"01/31/2022","AQS","471050109","4","6.5","ug/m3 LC","36","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/01/2022","AQS","471050109","4","9.8","ug/m3 LC","52","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/02/2022","AQS","471050109","4","11.8","ug/m3 LC","56","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/03/2022","AQS","471050109","4","5.7","ug/m3 LC","32","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/04/2022","AQS","471050109","4","2.4","ug/m3 LC","13","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/05/2022","AQS","471050109","4","5.1","ug/m3 LC","28","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/06/2022","AQS","471050109","4","7.4","ug/m3 LC","41","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/07/2022","AQS","471050109","4","9.7","ug/m3 LC","52","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/08/2022","AQS","471050109","4","5.2","ug/m3 LC","29","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/09/2022","AQS","471050109","4","6.1","ug/m3 LC","34","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/10/2022","AQS","471050109","4","4.8","ug/m3 LC","27","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/11/2022","AQS","471050109","4","11.4","ug/m3 LC","55","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/12/2022","AQS","471050109","4","12.1","ug/m3 LC","57","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/13/2022","AQS","471050109","4","5.4","ug/m3 LC","30","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/14/2022","AQS","471050109","4","4.1","ug/m3 LC","23","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/15/2022","AQS","471050109","4","8","ug/m3 LC","44","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/16/2022","AQS","471050109","4","8.4","ug/m3 LC","47","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/17/2022","AQS","471050109","4","4.8","ug/m3 LC","27","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/18/2022","AQS","471050109","4","2.9","ug/m3 LC","16","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/19/2022","AQS","471050109","4","4.6","ug/m3 LC","26","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/20/2022","AQS","471050109","4","4","ug/m3 LC","22","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/21/2022","AQS","471050109","4","7.5","ug/m3 LC","42","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/22/2022","AQS","471050109","4","4.7","ug/m3 LC","26","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/23/2022","AQS","471050109","4","1.4","ug/m3 LC","8","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/24/2022","AQS","471050109","4","3.5","ug/m3 LC","19","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/25/2022","AQS","471050109","4","1.9","ug/m3 LC","11","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/26/2022","AQS","471050109","4","5.3","ug/m3 LC","29","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/27/2022","AQS","471050109","4","2.6","ug/m3 LC","14","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"02/28/2022","AQS","471050109","4","3.8","ug/m3 LC","21","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/01/2022","AQS","471050109","4","5.2","ug/m3 LC","29","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/02/2022","AQS","471050109","4","4","ug/m3 LC","22","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/03/2022","AQS","471050109","4","8.3","ug/m3 LC","46","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/04/2022","AQS","471050109","4","7.9","ug/m3 LC","44","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/05/2022","AQS","471050109","4","16.3","ug/m3 LC","64","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/06/2022","AQS","471050109","4","11.7","ug/m3 LC","56","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/07/2022","AQS","471050109","4","8.9","ug/m3 LC","49","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/08/2022","AQS","471050109","4","2.4","ug/m3 LC","13","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/09/2022","AQS","471050109","4","1","ug/m3 LC","6","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/10/2022","AQS","471050109","4","2.2","ug/m3 LC","12","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/11/2022","AQS","471050109","4","5.4","ug/m3 LC","30","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/12/2022","AQS","471050109","4","1.8","ug/m3 LC","10","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/13/2022","AQS","471050109","4","2.8","ug/m3 LC","16","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/14/2022","AQS","471050109","4","3.3","ug/m3 LC","18","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/15/2022","AQS","471050109","4","7.7","ug/m3 LC","43","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/16/2022","AQS","471050109","4","7.9","ug/m3 LC","44","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/17/2022","AQS","471050109","4","3","ug/m3 LC","17","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/18/2022","AQS","471050109","4","4.2","ug/m3 LC","23","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/19/2022","AQS","471050109","4","1.2","ug/m3 LC","7","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/20/2022","AQS","471050109","4","2.2","ug/m3 LC","12","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/21/2022","AQS","471050109","4","4.2","ug/m3 LC","23","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/22/2022","AQS","471050109","4","5.6","ug/m3 LC","31","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/23/2022","AQS","471050109","4","5.5","ug/m3 LC","31","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/24/2022","AQS","471050109","4","2.4","ug/m3 LC","13","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/25/2022","AQS","471050109","4","3.2","ug/m3 LC","18","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/26/2022","AQS","471050109","4","3","ug/m3 LC","17","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/27/2022","AQS","471050109","4","1.2","ug/m3 LC","7","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/28/2022","AQS","471050109","4","3.6","ug/m3 LC","20","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/29/2022","AQS","471050109","4","6.2","ug/m3 LC","34","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/30/2022","AQS","471050109","4","10.2","ug/m3 LC","53","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"03/31/2022","AQS","471050109","4","4","ug/m3 LC","22","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/01/2022","AQS","471050109","4","3.3","ug/m3 LC","18","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/02/2022","AQS","471050109","4","5.1","ug/m3 LC","28","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/03/2022","AQS","471050109","4","2.5","ug/m3 LC","14","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/04/2022","AQS","471050109","4","4.8","ug/m3 LC","27","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/05/2022","AQS","471050109","4","9.4","ug/m3 LC","52","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/06/2022","AQS","471050109","4","5","ug/m3 LC","28","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/07/2022","AQS","471050109","4","2.7","ug/m3 LC","15","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/08/2022","AQS","471050109","4","4","ug/m3 LC","22","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/09/2022","AQS","471050109","4","3.7","ug/m3 LC","21","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/10/2022","AQS","471050109","4","6.1","ug/m3 LC","34","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/11/2022","AQS","471050109","4","6.2","ug/m3 LC","34","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/12/2022","AQS","471050109","4","9","ug/m3 LC","50","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/13/2022","AQS","471050109","4","7.5","ug/m3 LC","42","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
"04/14/2022","AQS","471050109","4","2","ug/m3 LC","11","Loudon School","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","28940","Knoxville, TN","47","Tennessee","105","Loudon","35.7210950008947","-84.343035"
